,Topic,Keywords,Docs,Children,Parent,Level
67,"(67,)","([('water', 0.040470950305461884), ('groundwater', 0.029872674494981766), ('tracer', 0.024573538452386856), ('sf6', 0.02168310061097145), ('recharge', 0.017829183489084244), ('time', 0.01542048528790474), ('gas', 0.014938746578991413), ('travel', 0.01349352765828371), ('aquifer', 0.01301178801804781), ('experiment', 0.012530048377811909)],)","(21,)","([],)","(24,)","(4,)"
68,"(68,)","([('seismicity', 0.020123658701777458), ('volcano', 0.018448082730174065), ('event', 0.01677250675857067), ('subevents', 0.015096932649612427), ('source', 0.013421357609331608), ('volcanic', 0.011745782569050789), ('mechanism', 0.011745782569050789), ('tiny', 0.010070206597447395), ('waveform', 0.010070206597447395), ('eruption', 0.010070206597447395)],)","(3,)","([],)","(24,)","(4,)"
69,"(69,)","([('fluid', 0.01931004598736763), ('flow', 0.0072563341818749905), ('multiphase', 0.0072563341818749905), ('nifz', 0.0072563341818749905), ('petroleum', 0.0072563341818749905), ('outcrop', 0.004845592193305492), ('degassing', 0.004845592193305492), ('renewal', 0.004845592193305492), ('geothermal', 0.004845592193305492), ('geochemistry', 0.004845592193305492)],)","(1,)","([],)","(294,)","(4,)"
70,"(70,)","([('zvi', 0.01473277248442173), ('type', 0.01263109315186739), ('groundwater', 0.01263109315186739), ('site', 0.01263109315186739), ('three', 0.01263109315186739), ('determine', 0.008427734486758709), ('adventus', 0.008427734486758709), ('ehc-l', 0.008427734486758709), ('recycled', 0.006326054688543081), ('composite', 0.006326054688543081)],)","(2,)","([],)","(290,)","(4,)"
71,"(71,)","([('water', 0.039211660623550415), ('pore', 0.018681995570659637), ('spp', 0.016815662384033203), ('globobulimina', 0.0112166628241539), ('three-phase', 0.0112166628241539), ('mol', 0.0112166628241539), ('flow', 0.0112166628241539), ('sensitivity', 0.009350329637527466), ('stochastic', 0.009350329637527466), ('mmol', 0.009350329637527466)],)","(4,)","([],)","(83,)","(4,)"
72,"(72,)","([('dimensional', 0.005449960473924875), ('und', 0.005449960473924875), ('kooperative', 0.005449960473924875), ('graphitischen', 0.002738537499681115), ('kohlenstoffnitriden', 0.002738537499681115), ('-bl', 0.002738537499681115), ('ttern', 0.002738537499681115), ('eigenschaften', 0.002738537499681115), ('photokatalytische', 0.002738537499681115), ('aktivit', 0.002738537499681115)],)","(2,)","([80],)","(155,)","(2,)"
73,"(73,)","([('lophodermium', 0.012786810286343098), ('nuc', 0.007682295050472021), ('pine', 0.007682295050472021), ('nitens', 0.007682295050472021), ('pacific', 0.0051300376653671265), ('endophytes', 0.0051300376653671265), ('phylogeny', 0.0051300376653671265), ('haploxylon', 0.0051300376653671265), ('ascocarp', 0.0051300376653671265), ('rdna', 0.0051300376653671265)],)","(3,)","([86],)","(10,)","(2,)"
74,"(74,)","([('thrust', 0.024735618382692337), ('age', 0.02024027705192566), ('melting', 0.01799260638654232), ('zircon', 0.014621099457144737), ('metamorphism', 0.013497264124453068), ('metamorphic', 0.013497264124453068), ('monazite', 0.013497264124453068), ('sheet', 0.013497264124453068), ('sequence', 0.010125757195055485), ('date', 0.010125757195055485)],)","(11,)","([87],)","(8,)","(2,)"
75,"(75,)","([('microfiber', 0.013727416284382343), ('mass', 0.011443320661783218), ('polyester', 0.011443320661783218), ('garment', 0.011443320661783218), ('washing', 0.009159225039184093), ('machine', 0.009159225039184093), ('release', 0.006875128485262394), ('synthetic', 0.006875128485262394), ('conventional', 0.006875128485262394), ('jacket', 0.006875128485262394)],)","(2,)","([161],)","(15,)","(2,)"
76,"(76,)","([('precursor', 0.012320371344685555), ('reaction', 0.010270392522215843), ('doped', 0.010270392522215843), ('oxygen', 0.008220414631068707), ('methane', 0.008220414631068707), ('nanostructured', 0.008220414631068707), ('ionic', 0.008220414631068707), ('oer', 0.006170435342937708), ('electrocatalysts', 0.006170435342937708), ('v2o5', 0.006170435342937708)],)","(7,)","([363],)","(12,)","(2,)"
77,"(77,)","([('baspa', 0.020135240629315376), ('palaeo-lake', 0.010080189444124699), ('india', 0.007566426414996386), ('charcoal', 0.0050526633858680725), ('himalaya', 0.0050526633858680725), ('300mw', 0.0050526633858680725), ('hydroelectric', 0.0050526633858680725), ('sangla', 0.0025389003567397594), ('left-hand', 0.0025389003567397594), ('neolithic', 0.0025389003567397594)],)","(6,)","([424],)","(8,)","(2,)"
78,"(78,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([137],)","(156,)","(2,)"
79,"(79,)","([('bubble', 0.06070134416222572), ('oil', 0.03863481804728508), ('boom', 0.01840716414153576), ('black', 0.009212777018547058), ('film', 0.009212777018547058), ('droplet', 0.007373899221420288), ('flow', 0.007373899221420288), ('curtain', 0.007373899221420288), ('plume', 0.007373899221420288), ('liquor', 0.005535021424293518)],)","(9,)","([163, 111],)","(8,)","(2,)"
80,"(80,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([374],)","(72,)","(3,)"
81,"(81,)","([('flow', 0.025719696655869484), ('channel', 0.01886339671909809), ('shear', 0.014578208327293396), ('crustal', 0.012864133343100548), ('gneiss', 0.012864133343100548), ('middle', 0.012007095851004124), ('crust', 0.0111500583589077), ('terrane', 0.0111500583589077), ('deformation', 0.0111500583589077), ('mantle', 0.0111500583589077)],)","(17,)","([484, 423, 440],)","(16,)","(3,)"
82,"(82,)","([('microscopy', 0.024326397106051445), ('electron', 0.014977281913161278), ('sheet', 0.014977281913161278), ('interstitial', 0.01123763620853424), ('bacteria', 0.01123763620853424), ('shell', 0.01123763620853424), ('mineral', 0.009367813356220722), ('fluorescence', 0.009367813356220722), ('green', 0.009367813356220722), ('biofilms', 0.007497990503907204)],)","(20,)","([436, 65],)","(16,)","(3,)"
83,"(83,)","([('fecal', 0.015930471941828728), ('creek', 0.013941648416221142), ('assay', 0.00996400322765112), ('fib', 0.00996400322765112), ('human', 0.00996400322765112), ('holden', 0.007975179702043533), ('specific', 0.007975179702043533), ('bacteria', 0.007975179702043533), ('enterolert', 0.005986356642097235), ('2003', 0.005986356642097235)],)","(4,)","([71],)","(16,)","(3,)"
84,"(84,)","([('skin', 0.024937257170677185), ('frog', 0.0195973739027977), ('probiotic', 0.012477528303861618), ('assay', 0.010697566904127598), ('yellow-legged', 0.008917606435716152), ('infection', 0.008917606435716152), ('peptide', 0.008917606435716152), ('amphibian', 0.008917606435716152), ('disease', 0.007137645035982132), ('bacterial', 0.007137645035982132)],)","(7,)","([172],)","(16,)","(3,)"
85,"(85,)","([('con', 0.019566316157579422), ('rinorea', 0.017937147989869118), ('tico', 0.01467880979180336), ('cambio', 0.01467880979180336), ('est', 0.011420472525060177), ('especies', 0.009791304357349873), ('entre', 0.009791304357349873), ('bosques', 0.008162135258316994), ('poissons', 0.008162135258316994), ('son', 0.008162135258316994)],)","(6,)","([62, 94, 93],)","(21,)","(3,)"
86,"(86,)","([('age', 0.015533076599240303), ('taxon', 0.01412226166576147), ('postcranial', 0.008479000069200993), ('leontiniids', 0.008479000069200993), ('synapomorphies', 0.008479000069200993), ('moquegua', 0.008479000069200993), ('clade', 0.008479000069200993), ('interatheriids', 0.008479000069200993), ('analysis', 0.00706818513572216), ('salla', 0.00706818513572216)],)","(3,)","([472],)","(73,)","(3,)"
87,"(87,)","([('hamid', 0.018007690086960793), ('ban', 0.018007690086960793), ('ophiolite', 0.011263236403465271), ('oman', 0.011263236403465271), ('mantle', 0.009015086106956005), ('hornblende', 0.009015086106956005), ('sole', 0.006766934413462877), ('peridotite', 0.006766934413462877), ('beneath', 0.004518783185631037), ('localized', 0.004518783185631037)],)","(11,)","([608, 98],)","(74,)","(3,)"
88,"(88,)","([('mantle', 0.044611115008592606), ('lava', 0.023793520405888557), ('4he', 0.01586300879716873), ('composition', 0.01506995689123869), ('hotspot', 0.012889066711068153), ('isotope', 0.012889066711068153), ('crust', 0.012889066711068153), ('plume', 0.011104700155556202), ('basalt', 0.010906437411904335), ('island', 0.010708174668252468)],)","(42,)","([],)","(24,)","(4,)"
89,"(89,)","([('ucc', 0.02654646895825863), ('crust', 0.02488783374428749), ('composition', 0.023229198530316353), ('diamictites', 0.023229198530316353), ('isotopic', 0.02239987999200821), ('weathering', 0.019082607701420784), ('continental', 0.01825328916311264), ('average', 0.016594653949141502), ('glacial', 0.01576533541083336), ('upper', 0.01493601780384779)],)","(12,)","([],)","(51,)","(4,)"
90,"(90,)","([('habitat', 0.013603133149445057), ('selection', 0.011339716613292694), ('load', 0.011339716613292694), ('gene', 0.011339716613292694), ('genotype', 0.011339716613292694), ('migration', 0.011339716613292694), ('foreign', 0.009076300077140331), ('modifier', 0.009076300077140331), ('recombination', 0.009076300077140331), ('carrying', 0.0068128835409879684)],)","(6,)","([],)","(52,)","(4,)"
91,"(91,)","([('information', 0.0353398323059082), ('hyperspectral', 0.025706075131893158), ('fusion', 0.024100448936223984), ('lidar', 0.016072317957878113), ('hsi', 0.014466691762208939), ('intensity', 0.012861065566539764), ('lca', 0.012861065566539764), ('sensor', 0.009649813175201416), ('illumination', 0.009649813175201416), ('correction', 0.008044186979532242)],)","(5,)","([],)","(24,)","(4,)"
92,"(92,)","([('lead', 0.029159655794501305), ('exposure', 0.019885798916220665), ('state', 0.015911288559436798), ('deb', 0.015911288559436798), ('topsoil', 0.015911288559436798), ('adverse', 0.013261616230010986), ('united', 0.013261616230010986), ('aop', 0.011936779133975506), ('maize', 0.011936779133975506), ('health', 0.011936779133975506)],)","(8,)","([],)","(25,)","(4,)"
93,"(93,)","([('los', 0.03587300330400467), ('del', 0.02050434798002243), ('change', 0.01666218414902687), ('climate', 0.012820020318031311), ('clim', 0.011539299041032791), ('sur', 0.008977856487035751), ('efectos', 0.008977856487035751), ('effect', 0.0076971352100372314), ('fish', 0.0076971352100372314), ('cambios', 0.0076971352100372314)],)","(4,)","([],)","(85,)","(4,)"
94,"(94,)","([('pour', 0.016815662384033203), ('dans', 0.013082996010780334), ('material', 0.0112166628241539), ('reference', 0.0112166628241539), ('rence', 0.009350329637527466), ('usgs', 0.009350329637527466), ('mat', 0.009350329637527466), ('riaux', 0.0074839964509010315), ('gsp-1', 0.0074839964509010315), ('standard', 0.00561766279861331)],)","(1,)","([],)","(85,)","(4,)"
95,"(95,)","([('marine', 0.012902257032692432), ('disturbance', 0.012902257032692432), ('estuary', 0.012902257032692432), ('biotic', 0.01075545884668827), ('stressor', 0.008608660660684109), ('estuarine', 0.008608660660684109), ('sediment', 0.00646186200901866), ('terrestrial', 0.00646186200901866), ('benthic', 0.00646186200901866), ('enrichment', 0.00646186200901866)],)","(4,)","([],)","(336,)","(4,)"
96,"(96,)","([('inclusion', 0.03604627773165703), ('melt', 0.03050130605697632), ('mantle', 0.02337205410003662), ('h2o', 0.01980742998421192), ('magma', 0.018619222566485405), ('lava', 0.014262458309531212), ('ratio', 0.012282111681997776), ('86sr', 0.012282111681997776), ('source', 0.011886042542755604), ('isotopic', 0.011886042542755604)],)","(16,)","([],)","(24,)","(4,)"
97,"(97,)","([('specie', 0.05304940417408943), ('native', 0.02717929519712925), ('plant', 0.026134038344025612), ('grass', 0.025872724130749702), ('invasion', 0.018817240372300148), ('fire', 0.0175106693059206), ('community', 0.015681467950344086), ('exotic', 0.014897525310516357), ('invasive', 0.013852267526090145), ('ecosystem', 0.013329639099538326)],)","(49,)","([],)","(24,)","(4,)"
98,"(98,)","([('deformation', 0.02864140272140503), ('himalayan', 0.01750926487147808), ('orogen', 0.012738347053527832), ('miocene', 0.012738347053527832), ('nepal', 0.012738347053527832), ('himalaya', 0.012738347053527832), ('hinterland', 0.011148042045533657), ('orogenic', 0.009557736106216908), ('naver', 0.009557736106216908), ('nappe', 0.009557736106216908)],)","(9,)","([],)","(87,)","(4,)"
99,"(99,)","([('disease', 0.06474887579679489), ('malaria', 0.030971745029091835), ('human', 0.030971745029091835), ('lyme', 0.02065095864236355), ('infectious', 0.01971270516514778), ('forest', 0.01971270516514778), ('deforestation', 0.015959691256284714), ('transmission', 0.014083185233175755), ('incidence', 0.014083185233175755), ('burden', 0.01220667827874422)],)","(10,)","([],)","(24,)","(4,)"
100,"(100,)","([('activity', 0.020712347701191902), ('bacterial', 0.019622797146439552), ('water', 0.01853324845433235), ('sediment', 0.015264597721397877), ('resuspension', 0.014175047166645527), ('depth', 0.014175047166645527), ('particle', 0.010906397365033627), ('river', 0.010906397365033627), ('event', 0.008727297186851501), ('oil', 0.008727297186851501)],)","(7,)","([],)","(24,)","(4,)"
101,"(101,)","([('rock', 0.020308375358581543), ('shear', 0.016488365828990936), ('deformation', 0.016287313774228096), ('zone', 0.015282047912478447), ('detachment', 0.012869410216808319), ('dome', 0.01186414435505867), ('metamorphism', 0.009853612631559372), ('exhumation', 0.009853612631559372), ('metamorphic', 0.009652559645473957), ('himalayan', 0.009652559645473957)],)","(43,)","([],)","(24,)","(4,)"
102,"(102,)","([('thermoelectric', 0.02646729163825512), ('material', 0.02394779585301876), ('phase', 0.017649060115218163), ('property', 0.013869818300008774), ('conductivity', 0.013869818300008774), ('thermal', 0.012610070407390594), ('preparation', 0.01135032344609499), ('sintering', 0.010090576484799385), ('figure', 0.008830828592181206), ('microstructure', 0.008830828592181206)],)","(8,)","([],)","(24,)","(4,)"
103,"(103,)","([('size', 0.04836531728506088), ('grain', 0.045030925422906876), ('sediment', 0.015021423809230328), ('fallout', 0.015021423809230328), ('property', 0.010019839741289616), ('nanocubes', 0.008352645672857761), ('forcing', 0.008352645672857761), ('sntherm', 0.0066854506731033325), ('sers', 0.0066854506731033325), ('radionuclides', 0.0066854506731033325)],)","(5,)","([],)","(24,)","(4,)"
104,"(104,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(4,)","([251],)","(347,)","(3,)"
105,"(105,)","([('california', 0.0209059976041317), ('crop', 0.018817486241459846), ('biofuels', 0.016728974878787994), ('2006', 0.01255195215344429), ('fuel', 0.010463440790772438), ('energy', 0.010463440790772438), ('blend', 0.00837493035942316), ('ethanol', 0.00837493035942316), ('fossil', 0.006286418531090021), ('corn', 0.006286418531090021)],)","(4,)","([305],)","(16,)","(3,)"
106,"(106,)","([('host', 0.024101924151182175), ('parasitism', 0.021912831813097), ('flea', 0.019723737612366676), ('specie', 0.017534643411636353), ('across', 0.017534643411636353), ('landscape', 0.010967360809445381), ('intensity', 0.010967360809445381), ('animal', 0.008778267540037632), ('prevalence', 0.006589172873646021), ('mammal', 0.006589172873646021)],)","(7,)","([113],)","(23,)","(3,)"
107,"(107,)","([('mar', 0.010131124407052994), ('35s', 0.010131124407052994), ('batch', 0.007604658603668213), ('basin', 0.005078194197267294), ('ocwds', 0.005078194197267294), ('county', 0.005078194197267294), ('managed', 0.005078194197267294), ('so4', 0.005078194197267294), ('orange', 0.005078194197267294), ('atlantis', 0.005078194197267294)],)","(3,)","([266],)","(18,)","(3,)"
108,"(108,)","([('brine', 0.026163827627897263), ('sedimentary', 0.014281980693340302), ('chute', 0.014281980693340302), ('embayment', 0.014281980693340302), ('cutoff', 0.011905611492693424), ('meandering', 0.009529241360723972), ('stagnant', 0.007152871694415808), ('formed', 0.007152871694415808), ('connate', 0.007152871694415808), ('insufficient', 0.007152871694415808)],)","(5,)","([568],)","(16,)","(3,)"
